session_id,subscriber_id,content_id,watch_date,watch_hour,watch_mins,completion_pct
WS00223249,S005269,C0276,2024-04-05,12,45,95.74
WS00223250,S005269,C0315,2024-06-30,16,5,2.91
WS00223251,S005269,C0173,2024-06-21,21,26,76.47
WS00223252,S005269,C0232,2024-10-07,1,50,60.98
WS00223253,S005269,C0487,2024-02-13,8,12,60.0
WS00223254,S005269,C0204,2024-03-12,21,93,88.57
WS00223255,S005269,C0007,2024-04-04,22,73,61.86
WS00223256,S005269,C0254,2024-09-14,0,10,9.01
WS00223257,S005269,C0172,2024-01-14,20,86,74.78
WS00223258,S005269,C0216,2024-07-22,12,7,25.93
WS00223259,S005269,C0096,2024-04-23,22,15,41.67
WS00223260,S005269,C0065,2024-10-28,13,39,72.22
WS00223261,S005269,C0122,2024-10-30,6,25,48.08
WS00223262,S005269,C0315,2024-03-03,14,81,47.09
WS00223263,S005269,C0379,2024-04-12,17,9,5.96
WS00223264,S005269,C0353,2024-06-29,3,17,45.95
WS00223265,S005269,C0053,2024-04-08,21,37,86.05
WS00223266,S005269,C0340,2024-11-17,21,12,37.5
WS00223267,S005269,C0191,2024-02-20,13,37,97.37
WS00223268,S005269,C0189,2024-12-07,16,19,54.29
WS00223269,S005269,C0225,2024-04-13,14,27,55.1
WS00223270,S005269,C0058,2024-05-29,23,64,37.21
WS00223271,S005269,C0415,2024-02-16,10,41,26.28
WS00223272,S005269,C0218,2024-11-26,20,30,69.77
WS00223273,S005269,C0436,2024-11-07,5,122,85.92
WS00223274,S005269,C0148,2024-05-14,13,85,85.86
WS00223275,S005270,C0150,2024-06-14,3,85,65.89
WS00223276,S005270,C0488,2024-01-31,11,23,74.19
WS00223277,S005270,C0312,2024-11-25,12,59,60.2
WS00223278,S005270,C0378,2024-10-29,20,10,41.67
WS00223279,S005270,C0283,2024-04-12,21,31,17.61
WS00223280,S005270,C0335,2024-08-02,20,13,44.83
WS00223281,S005270,C0119,2024-02-13,22,15,62.5
WS00223282,S005270,C0027,2024-11-13,7,158,94.05
WS00223283,S005270,C0025,2024-06-20,21,83,57.24
WS00223284,S005270,C0160,2024-07-27,12,6,17.65
WS00223285,S005270,C0314,2024-06-09,2,105,72.92
WS00223286,S005270,C0312,2024-10-19,22,68,69.39
WS00223287,S005270,C0231,2024-08-24,5,20,68.97
WS00223288,S005270,C0177,2024-10-30,2,102,94.44
WS00223289,S005270,C0108,2024-01-14,17,27,16.56
WS00223290,S005270,C0048,2024-04-09,5,27,31.03
WS00223291,S005270,C0035,2024-10-14,21,102,75.56
WS00223292,S005270,C0240,2024-09-26,21,11,21.57
WS00223293,S005270,C0337,2024-07-21,21,19,63.33
WS00223294,S005270,C0052,2024-05-26,12,28,77.78
WS00223295,S005270,C0124,2024-01-18,12,12,30.77
WS00223296,S005270,C0468,2024-05-20,9,5,13.16
WS00223297,S005270,C0091,2024-10-01,22,34,97.14
WS00223298,S005270,C0177,2024-05-04,6,90,83.33
WS00223299,S005270,C0001,2024-01-12,18,34,100.0
WS00223300,S005270,C0122,2024-09-02,6,51,98.08
WS00223301,S005270,C0243,2024-06-04,2,79,63.71
WS00223302,S005270,C0009,2024-09-26,14,23,85.19
WS00223303,S005270,C0489,2024-05-27,11,19,79.17
WS00223304,S005270,C0274,2024-05-29,22,28,93.33
WS00223305,S005270,C0286,2024-06-29,21,8,38.1
WS00223306,S005270,C0130,2024-12-26,14,24,100.0
WS00223307,S005270,C0228,2024-08-01,17,32,27.59
WS00223308,S005270,C0060,2024-08-13,18,25,26.32
WS00223309,S005270,C0354,2024-05-16,23,14,56.0
WS00223310,S005270,C0115,2024-04-08,9,22,75.86
WS00223311,S005270,C0339,2024-03-18,3,10,45.45
WS00223312,S005270,C0007,2024-08-02,5,102,86.44
WS00223313,S005270,C0453,2024-11-01,21,25,89.29
WS00223314,S005270,C0491,2024-08-06,23,22,42.31
WS00223315,S005270,C0120,2024-06-06,21,48,38.1
WS00223316,S005270,C0117,2024-09-28,4,20,39.22
WS00223317,S005270,C0365,2024-01-26,1,26,100.0
WS00223318,S005270,C0222,2024-05-18,5,78,80.41
WS00223319,S005270,C0496,2024-01-27,12,20,90.91
WS00223320,S005270,C0354,2024-07-17,21,12,48.0
WS00223321,S005270,C0010,2024-03-05,14,63,75.9
WS00223322,S005270,C0016,2024-06-07,16,39,44.83
WS00223323,S005270,C0049,2024-06-02,21,39,95.12
WS00223324,S005270,C0010,2024-09-03,21,9,10.84
WS00223325,S005270,C0175,2024-07-06,1,11,52.38
WS00223326,S005270,C0173,2024-05-15,13,23,67.65
WS00223327,S005270,C0416,2024-03-21,17,86,53.75
WS00223328,S005270,C0031,2024-11-20,21,38,41.76
WS00223329,S005270,C0283,2024-09-10,1,43,24.43
WS00223330,S005270,C0181,2024-01-24,21,100,91.74
WS00223331,S005270,C0331,2024-10-24,13,58,56.31
WS00223332,S005270,C0149,2024-05-16,21,24,80.0
WS00223333,S005270,C0406,2024-10-29,20,37,38.54
WS00223334,S005271,C0003,2024-08-13,22,6,28.57
WS00223335,S005271,C0064,2024-08-28,13,14,58.33
WS00223336,S005271,C0176,2024-01-11,0,19,44.19
WS00223337,S005271,C0214,2024-03-29,15,61,58.1
WS00223338,S005271,C0148,2024-08-14,21,81,81.82
WS00223339,S005271,C0343,2024-06-13,12,82,71.93
WS00223340,S005271,C0053,2024-11-27,12,6,13.95
WS00223341,S005271,C0048,2024-04-30,13,70,80.46
WS00223342,S005271,C0470,2024-06-23,12,34,77.27
WS00223343,S005271,C0281,2024-10-27,4,6,4.03
WS00223344,S005271,C0019,2024-08-10,22,66,39.52
WS00223345,S005271,C0088,2024-12-14,23,53,58.24
WS00223346,S005271,C0481,2024-11-10,2,7,5.0
WS00223347,S005271,C0273,2024-03-03,23,8,5.52
WS00223348,S005271,C0081,2024-11-07,21,49,42.98
WS00223349,S005271,C0344,2024-10-13,22,19,79.17
WS00223350,S005271,C0316,2024-11-22,14,42,93.33
WS00223351,S005271,C0469,2024-01-13,5,92,80.0
WS00223352,S005271,C0102,2024-01-19,7,114,69.51
WS00223353,S005271,C0490,2024-01-20,15,32,76.19
WS00223354,S005271,C0208,2024-07-13,15,9,42.86
WS00223355,S005271,C0022,2024-09-30,6,32,71.11
WS00223356,S005271,C0301,2024-12-23,21,16,48.48
WS00223357,S005271,C0220,2024-10-09,0,44,91.67
WS00223358,S005271,C0265,2024-03-01,0,37,94.87
WS00223359,S005271,C0112,2024-09-05,20,61,36.97
WS00223360,S005271,C0269,2024-08-23,20,24,88.89
WS00223361,S005271,C0060,2024-02-25,23,15,15.79
WS00223362,S005271,C0448,2024-04-14,18,22,62.86
WS00223363,S005271,C0069,2024-12-09,18,28,54.9
WS00223364,S005271,C0119,2024-09-08,22,12,50.0
WS00223365,S005271,C0344,2024-05-18,3,16,66.67
WS00223366,S005271,C0369,2024-01-31,11,157,99.37
WS00223367,S005271,C0295,2024-07-30,21,28,90.32
WS00223368,S005271,C0336,2024-07-13,18,21,100.0
WS00223369,S005271,C0281,2024-03-17,22,41,27.52
WS00223370,S005271,C0228,2024-07-10,13,36,31.03
WS00223371,S005271,C0102,2024-01-23,20,110,67.07
WS00223372,S005271,C0370,2024-12-15,7,6,30.0
WS00223373,S005271,C0007,2024-05-26,13,20,16.95
WS00223374,S005271,C0304,2024-07-01,11,9,33.33
WS00223375,S005271,C0122,2024-11-01,22,33,63.46
WS00223376,S005271,C0443,2024-06-24,20,18,52.94
WS00223377,S005271,C0376,2024-11-30,11,40,100.0
WS00223378,S005271,C0489,2024-02-18,5,10,41.67
WS00223379,S005271,C0454,2024-07-09,7,27,25.23
WS00223380,S005271,C0139,2024-09-30,21,24,61.54
WS00223381,S005271,C0088,2024-12-07,21,35,38.46
WS00223382,S005271,C0400,2024-12-15,21,17,80.95
WS00223383,S005271,C0310,2024-11-13,11,102,91.07
WS00223384,S005271,C0015,2024-01-22,22,36,29.03
WS00223385,S005271,C0296,2024-12-23,12,8,25.81
WS00223386,S005271,C0384,2024-12-17,22,6,13.64
WS00223387,S005271,C0061,2024-12-18,14,66,39.76
WS00223388,S005271,C0241,2024-10-13,22,46,25.99
WS00223389,S005271,C0441,2024-03-03,22,24,16.22
WS00223390,S005271,C0114,2024-09-08,4,6,16.67
WS00223391,S005271,C0028,2024-10-28,4,13,40.62
WS00223392,S005271,C0241,2024-02-16,2,100,56.5
WS00223393,S005271,C0129,2024-10-26,19,37,100.0
WS00223394,S005271,C0115,2024-12-27,2,20,68.97
WS00223395,S005271,C0061,2024-06-09,17,81,48.8
WS00223396,S005271,C0106,2024-05-01,20,80,46.78
WS00223397,S005271,C0469,2024-03-06,15,65,56.52
WS00223398,S005271,C0336,2024-07-18,21,6,28.57
WS00223399,S005271,C0189,2024-01-30,22,6,17.14
WS00223400,S005271,C0024,2024-12-10,20,17,35.42
WS00223401,S005272,C0272,2024-05-26,21,14,43.75
WS00223402,S005272,C0191,2024-07-18,7,23,60.53
WS00223403,S005272,C0138,2024-03-23,1,6,16.67
WS00223404,S005272,C0041,2024-10-10,21,27,60.0
WS00223405,S005272,C0394,2024-12-05,22,86,52.44
WS00223406,S005272,C0226,2024-09-21,13,115,78.23
WS00223407,S005273,C0309,2024-10-15,0,12,26.67
WS00223408,S005273,C0012,2024-10-01,20,173,96.65
WS00223409,S005273,C0399,2024-07-11,21,31,70.45
WS00223410,S005273,C0452,2024-07-10,8,24,96.0
WS00223411,S005273,C0232,2024-07-25,6,41,50.0
WS00223412,S005273,C0358,2024-04-28,8,13,59.09
WS00223413,S005273,C0158,2024-05-28,21,26,76.47
WS00223414,S005273,C0182,2024-02-06,21,8,40.0
WS00223415,S005273,C0034,2024-08-26,8,23,51.11
WS00223416,S005273,C0184,2024-12-27,22,105,78.36
WS00223417,S005273,C0001,2024-01-26,20,27,79.41
WS00223418,S005273,C0035,2024-08-28,16,122,90.37
WS00223419,S005273,C0313,2024-02-07,7,73,47.4
WS00223420,S005273,C0156,2024-11-04,23,31,93.94
WS00223421,S005273,C0345,2024-09-30,20,77,54.61
WS00223422,S005273,C0114,2024-01-10,12,33,91.67
WS00223423,S005273,C0494,2024-02-18,22,15,46.88
WS00223424,S005273,C0120,2024-04-26,21,110,87.3
WS00223425,S005273,C0270,2024-04-23,11,37,29.6
WS00223426,S005274,C0190,2024-07-30,1,10,27.03
WS00223427,S005274,C0034,2024-06-18,17,15,33.33
WS00223428,S005274,C0168,2024-08-25,15,16,43.24
WS00223429,S005274,C0067,2024-03-26,22,9,20.0
WS00223430,S005274,C0118,2024-12-30,20,22,41.51
WS00223431,S005274,C0273,2024-04-16,9,115,79.31
WS00223432,S005274,C0080,2024-12-10,12,55,50.93
WS00223433,S005274,C0151,2024-07-08,0,27,84.38
WS00223434,S005274,C0480,2024-03-12,22,6,30.0
WS00223435,S005274,C0332,2024-06-21,9,12,31.58
WS00223436,S005274,C0500,2024-09-06,10,19,17.43
WS00223437,S005274,C0492,2024-07-06,12,9,23.08
WS00223438,S005274,C0361,2024-11-10,13,14,56.0
WS00223439,S005274,C0246,2024-02-02,21,97,54.19
WS00223440,S005274,C0370,2024-12-01,21,19,95.0
WS00223441,S005274,C0041,2024-12-14,20,23,51.11
WS00223442,S005274,C0482,2024-10-26,12,111,77.08
WS00223443,S005274,C0029,2024-07-30,22,21,40.38
WS00223444,S005274,C0111,2024-06-23,21,18,90.0
WS00223445,S005274,C0151,2024-12-29,7,29,90.62
WS00223446,S005274,C0093,2024-03-02,20,8,28.57
WS00223447,S005274,C0243,2024-06-18,1,49,39.52
WS00223448,S005275,C0214,2024-09-25,4,75,71.43
WS00223449,S005275,C0411,2024-01-20,8,81,60.45
WS00223450,S005275,C0222,2024-10-19,21,27,27.84
WS00223451,S005275,C0218,2024-10-02,16,31,72.09
WS00223452,S005275,C0426,2024-02-03,20,64,68.09
WS00223453,S005275,C0057,2024-08-20,20,34,94.44
WS00223454,S005275,C0237,2024-07-10,5,27,87.1
WS00223455,S005275,C0199,2024-05-04,17,38,71.7
WS00223456,S005275,C0037,2024-05-15,14,57,41.3
WS00223457,S005275,C0125,2024-05-29,17,102,83.61
WS00223458,S005275,C0220,2024-08-17,22,6,12.5
WS00223459,S005275,C0155,2024-09-17,21,14,42.42
WS00223460,S005275,C0394,2024-09-23,13,43,26.22
WS00223461,S005275,C0057,2024-05-10,12,12,33.33
WS00223462,S005275,C0402,2024-07-26,1,8,20.51
WS00223463,S005275,C0325,2024-09-17,4,43,87.76
WS00223464,S005275,C0245,2024-10-03,20,16,55.17
WS00223465,S005275,C0448,2024-12-17,22,15,42.86
WS00223466,S005275,C0178,2024-10-15,1,26,100.0
WS00223467,S005275,C0267,2024-11-29,7,25,78.12
WS00223468,S005275,C0358,2024-12-02,5,17,77.27
WS00223469,S005275,C0369,2024-08-13,11,133,84.18
WS00223470,S005275,C0303,2024-05-07,19,8,19.05
WS00223471,S005275,C0064,2024-06-25,12,22,91.67
WS00223472,S005275,C0271,2024-03-16,12,104,87.39
WS00223473,S005275,C0170,2024-03-25,9,5,10.0
WS00223474,S005275,C0159,2024-08-22,16,16,64.0
WS00223475,S005275,C0221,2024-07-22,13,10,47.62
WS00223476,S005275,C0330,2024-07-12,12,5,18.52
WS00223477,S005275,C0174,2024-09-30,21,43,95.56
WS00223478,S005275,C0073,2024-12-21,21,137,97.16
WS00223479,S005275,C0164,2024-04-21,20,33,97.06
WS00223480,S005275,C0392,2024-10-24,12,25,96.15
WS00223481,S005275,C0304,2024-04-26,11,10,37.04
WS00223482,S005275,C0034,2024-08-24,21,36,80.0
WS00223483,S005275,C0378,2024-05-14,22,5,20.83
WS00223484,S005275,C0421,2024-01-11,5,34,79.07
WS00223485,S005275,C0348,2024-06-04,20,94,93.07
WS00223486,S005275,C0134,2024-08-28,1,9,6.67
WS00223487,S005276,C0478,2024-02-25,19,44,91.67
WS00223488,S005276,C0262,2024-10-17,15,167,99.4
WS00223489,S005276,C0155,2024-02-23,12,25,75.76
WS00223490,S005276,C0244,2024-12-30,22,80,95.24
WS00223491,S005276,C0275,2024-02-07,1,47,94.0
WS00223492,S005276,C0039,2024-01-08,23,84,75.0
WS00223493,S005276,C0244,2024-11-27,22,64,76.19
WS00223494,S005276,C0337,2024-09-07,0,19,63.33
WS00223495,S005276,C0060,2024-11-25,0,52,54.74
WS00223496,S005276,C0435,2024-09-08,2,58,48.74
WS00223497,S005276,C0075,2024-09-30,20,14,15.73
WS00223498,S005276,C0084,2024-12-04,22,6,21.43
WS00223499,S005276,C0372,2024-04-28,0,19,47.5
WS00223500,S005276,C0069,2024-10-08,20,8,15.69
WS00223501,S005276,C0227,2024-10-12,21,19,55.88
WS00223502,S005276,C0468,2024-02-14,20,23,60.53
WS00223503,S005276,C0340,2024-01-11,18,28,87.5
WS00223504,S005276,C0045,2024-11-14,16,39,100.0
WS00223505,S005276,C0308,2024-06-16,22,18,78.26
WS00223506,S005276,C0145,2024-08-09,5,125,73.1
WS00223507,S005276,C0341,2024-11-19,5,28,25.23
WS00223508,S005276,C0296,2024-12-08,3,14,45.16
WS00223509,S005276,C0113,2024-03-19,0,36,66.67
WS00223510,S005276,C0136,2024-07-09,19,37,45.12
WS00223511,S005276,C0068,2024-02-17,22,29,93.55
WS00223512,S005276,C0277,2024-12-07,1,16,45.71
WS00223513,S005276,C0249,2024-09-14,21,54,36.0
WS00223514,S005276,C0404,2024-11-08,22,17,31.48
WS00223515,S005276,C0336,2024-02-08,13,14,66.67
WS00223516,S005276,C0458,2024-11-21,21,54,45.76
WS00223517,S005276,C0169,2024-11-16,12,11,45.83
WS00223518,S005276,C0125,2024-08-26,8,16,13.11
WS00223519,S005276,C0480,2024-04-17,22,14,70.0
WS00223520,S005276,C0351,2024-10-08,21,67,65.69
WS00223521,S005277,C0270,2024-04-22,20,55,44.0
WS00223522,S005277,C0117,2024-01-06,4,6,11.76
WS00223523,S005277,C0458,2024-10-13,4,99,83.9
WS00223524,S005277,C0398,2024-12-05,22,7,31.82
WS00223525,S005277,C0387,2024-08-19,5,37,40.22
WS00223526,S005277,C0319,2024-03-15,22,9,26.47
WS00223527,S005277,C0178,2024-11-28,20,16,61.54
WS00223528,S005277,C0329,2024-11-22,21,35,77.78
WS00223529,S005278,C0487,2024-07-08,22,14,70.0
WS00223530,S005278,C0285,2024-09-03,20,21,41.18
WS00223531,S005278,C0493,2024-11-23,22,72,61.02
WS00223532,S005278,C0321,2024-12-11,16,13,29.55
WS00223533,S005278,C0263,2024-12-22,5,18,81.82
WS00223534,S005279,C0059,2024-09-27,15,21,80.77
WS00223535,S005279,C0372,2024-03-29,3,22,55.0
WS00223536,S005279,C0358,2024-06-09,21,10,45.45
WS00223537,S005279,C0089,2024-10-10,21,91,57.96
WS00223538,S005279,C0310,2024-12-12,6,55,49.11
WS00223539,S005279,C0058,2024-01-06,21,159,92.44
WS00223540,S005279,C0102,2024-09-12,22,45,27.44
WS00223541,S005279,C0391,2024-03-12,5,6,19.35
WS00223542,S005279,C0106,2024-03-03,23,126,73.68
WS00223543,S005279,C0412,2024-10-18,6,25,83.33
WS00223544,S005279,C0177,2024-03-26,0,55,50.93
WS00223545,S005279,C0225,2024-07-28,20,30,61.22
WS00223546,S005279,C0286,2024-06-17,23,14,66.67
WS00223547,S005279,C0213,2024-07-08,13,6,17.14
WS00223548,S005279,C0011,2024-12-28,0,13,27.08
WS00223549,S005279,C0008,2024-07-13,10,43,25.44
WS00223550,S005279,C0159,2024-04-28,20,16,64.0
WS00223551,S005279,C0334,2024-09-01,15,39,95.12
WS00223552,S005279,C0330,2024-04-06,13,25,92.59
WS00223553,S005279,C0284,2024-12-27,21,27,62.79
WS00223554,S005279,C0212,2024-11-10,13,10,32.26
WS00223555,S005279,C0432,2024-01-04,12,41,100.0
WS00223556,S005279,C0189,2024-04-19,23,18,51.43
WS00223557,S005279,C0183,2024-06-17,21,19,38.78
WS00223558,S005279,C0484,2024-09-24,17,9,33.33
WS00223559,S005279,C0030,2024-07-23,13,51,30.54
WS00223560,S005279,C0087,2024-03-25,16,5,12.82
WS00223561,S005279,C0360,2024-02-07,6,54,59.34
WS00223562,S005279,C0083,2024-01-22,20,23,76.67
WS00223563,S005279,C0297,2024-04-26,9,8,6.9
WS00223564,S005279,C0115,2024-06-17,18,26,89.66
WS00223565,S005279,C0003,2024-03-16,23,15,71.43
WS00223566,S005279,C0173,2024-04-21,20,9,26.47
WS00223567,S005279,C0411,2024-09-23,23,78,58.21
WS00223568,S005279,C0244,2024-02-14,22,50,59.52
WS00223569,S005279,C0397,2024-04-29,21,12,44.44
WS00223570,S005279,C0475,2024-04-04,22,11,30.56
WS00223571,S005279,C0373,2024-06-02,16,34,91.89
WS00223572,S005279,C0302,2024-04-15,10,6,11.32
WS00223573,S005279,C0347,2024-09-03,19,61,72.62
WS00223574,S005279,C0065,2024-01-31,8,36,66.67
WS00223575,S005279,C0179,2024-07-13,18,36,76.6
WS00223576,S005279,C0238,2024-04-01,20,30,56.6
WS00223577,S005279,C0404,2024-11-13,6,8,14.81
WS00223578,S005279,C0133,2024-01-24,22,51,63.75
WS00223579,S005279,C0279,2024-04-13,7,43,97.73
WS00223580,S005279,C0306,2024-03-21,19,21,46.67
WS00223581,S005279,C0245,2024-11-10,2,19,65.52
WS00223582,S005279,C0245,2024-12-03,21,16,55.17
WS00223583,S005279,C0390,2024-06-17,13,23,57.5
WS00223584,S005279,C0360,2024-10-11,0,83,91.21
WS00223585,S005279,C0489,2024-03-25,23,14,58.33
WS00223586,S005279,C0389,2024-09-05,12,18,43.9
WS00223587,S005279,C0475,2024-06-17,22,21,58.33
WS00223588,S005279,C0114,2024-08-29,2,16,44.44
WS00223589,S005279,C0183,2024-01-01,12,41,83.67
WS00223590,S005279,C0478,2024-06-06,22,15,31.25
WS00223591,S005279,C0402,2024-02-06,20,14,35.9
WS00223592,S005279,C0274,2024-12-03,4,29,96.67
WS00223593,S005279,C0086,2024-07-13,13,22,52.38
WS00223594,S005279,C0268,2024-09-26,15,16,32.0
WS00223595,S005279,C0338,2024-06-04,22,12,23.53
WS00223596,S005279,C0151,2024-11-25,0,15,46.88
WS00223597,S005279,C0195,2024-05-28,22,101,92.66
WS00223598,S005279,C0397,2024-10-30,22,22,81.48
WS00223599,S005279,C0089,2024-10-24,12,110,70.06
WS00223600,S005279,C0497,2024-01-31,7,15,48.39
WS00223601,S005279,C0020,2024-09-25,0,17,85.0
WS00223602,S005279,C0248,2024-10-16,7,120,67.8
WS00223603,S005279,C0207,2024-01-19,13,38,23.75
WS00223604,S005279,C0383,2024-02-16,7,82,70.09
WS00223605,S005279,C0226,2024-01-25,2,111,75.51
WS00223606,S005280,C0020,2024-06-16,20,5,25.0
WS00223607,S005280,C0322,2024-08-19,15,32,78.05
WS00223608,S005280,C0177,2024-11-14,21,77,71.3
WS00223609,S005280,C0280,2024-08-20,19,22,81.48
WS00223610,S005280,C0443,2024-11-22,9,23,67.65
WS00223611,S005280,C0041,2024-08-02,17,31,68.89
WS00223612,S005280,C0423,2024-02-02,9,5,17.24
WS00223613,S005280,C0058,2024-04-25,20,34,19.77
WS00223614,S005280,C0055,2024-08-05,21,28,56.0
WS00223615,S005280,C0427,2024-02-21,13,72,68.57
WS00223616,S005280,C0092,2024-11-19,20,50,28.74
WS00223617,S005280,C0182,2024-12-27,10,17,85.0
WS00223618,S005280,C0351,2024-09-26,23,82,80.39
WS00223619,S005280,C0292,2024-08-31,21,44,26.19
WS00223620,S005280,C0125,2024-01-03,1,62,50.82
WS00223621,S005280,C0083,2024-08-12,2,26,86.67
WS00223622,S005280,C0159,2024-11-20,20,9,36.0
WS00223623,S005280,C0060,2024-03-15,13,65,68.42
WS00223624,S005280,C0250,2024-11-12,1,25,17.01
WS00223625,S005280,C0198,2024-07-12,4,19,35.85
WS00223626,S005280,C0168,2024-06-25,0,21,56.76
WS00223627,S005280,C0252,2024-08-23,3,124,77.02
WS00223628,S005280,C0025,2024-04-19,16,45,31.03
WS00223629,S005280,C0023,2024-09-16,7,27,52.94
WS00223630,S005280,C0423,2024-11-03,18,18,62.07
WS00223631,S005280,C0305,2024-05-14,11,47,55.95
WS00223632,S005280,C0042,2024-12-04,20,101,79.53
WS00223633,S005280,C0466,2024-05-18,22,146,90.12
WS00223634,S005280,C0195,2024-08-18,11,106,97.25
WS00223635,S005280,C0280,2024-07-10,14,14,51.85
WS00223636,S005280,C0204,2024-01-15,22,98,93.33
WS00223637,S005280,C0310,2024-05-28,17,15,13.39
WS00223638,S005280,C0317,2024-08-02,18,20,71.43
WS00223639,S005280,C0113,2024-02-09,5,23,42.59
WS00223640,S005280,C0186,2024-08-31,22,6,22.22
WS00223641,S005280,C0043,2024-09-12,21,63,35.39
WS00223642,S005280,C0063,2024-11-06,16,43,45.74
WS00223643,S005280,C0115,2024-03-19,23,10,34.48
WS00223644,S005280,C0095,2024-08-07,10,76,70.37
WS00223645,S005280,C0168,2024-12-11,22,35,94.59
WS00223646,S005280,C0268,2024-10-19,20,35,70.0
WS00223647,S005280,C0093,2024-07-27,21,13,46.43
WS00223648,S005280,C0449,2024-07-09,15,20,37.74
WS00223649,S005280,C0458,2024-10-23,23,86,72.88
WS00223650,S005280,C0327,2024-02-03,22,14,53.85
WS00223651,S005280,C0171,2024-07-06,21,21,70.0
WS00223652,S005280,C0499,2024-11-24,11,24,64.86
WS00223653,S005280,C0492,2024-02-03,17,34,87.18
WS00223654,S005280,C0127,2024-09-01,21,83,100.0
WS00223655,S005280,C0278,2024-09-29,4,30,90.91
WS00223656,S005280,C0114,2024-06-16,9,15,41.67
WS00223657,S005280,C0210,2024-08-11,5,13,10.0
WS00223658,S005280,C0468,2024-06-28,6,18,47.37
WS00223659,S005280,C0011,2024-08-27,3,43,89.58
WS00223660,S005280,C0055,2024-12-18,1,5,10.0
WS00223661,S005280,C0347,2024-12-14,8,51,60.71
WS00223662,S005280,C0401,2024-06-23,18,99,58.58
WS00223663,S005280,C0341,2024-02-22,22,85,76.58
WS00223664,S005280,C0060,2024-03-10,12,51,53.68
WS00223665,S005280,C0030,2024-01-11,23,159,95.21
WS00223666,S005280,C0063,2024-06-14,20,77,81.91
WS00223667,S005280,C0025,2024-04-01,22,57,39.31
WS00223668,S005281,C0002,2024-08-01,21,149,96.75
WS00223669,S005281,C0453,2024-04-21,20,22,78.57
WS00223670,S005281,C0022,2024-10-03,8,8,17.78
WS00223671,S005281,C0025,2024-08-19,20,131,90.34
WS00223672,S005281,C0172,2024-08-20,20,18,15.65
WS00223673,S005281,C0388,2024-10-18,17,58,48.74
WS00223674,S005281,C0392,2024-03-03,12,9,34.62
WS00223675,S005281,C0355,2024-12-24,16,57,33.53
WS00223676,S005281,C0276,2024-12-03,6,19,40.43
WS00223677,S005281,C0116,2024-11-21,12,110,84.62
WS00223678,S005281,C0277,2024-11-17,8,23,65.71
WS00223679,S005281,C0134,2024-09-03,17,32,23.7
WS00223680,S005281,C0382,2024-06-01,22,13,54.17
WS00223681,S005281,C0290,2024-10-31,10,106,71.62
WS00223682,S005281,C0288,2024-02-27,2,11,32.35
WS00223683,S005281,C0184,2024-08-23,4,49,36.57
WS00223684,S005281,C0310,2024-09-24,22,100,89.29
WS00223685,S005281,C0456,2024-04-08,16,22,52.38
WS00223686,S005281,C0124,2024-01-04,21,7,17.95
WS00223687,S005281,C0142,2024-09-22,12,10,40.0
WS00223688,S005281,C0275,2024-01-03,20,50,100.0
WS00223689,S005281,C0464,2024-04-07,16,112,74.17
WS00223690,S005281,C0067,2024-06-23,8,36,80.0
WS00223691,S005281,C0182,2024-04-26,18,8,40.0
WS00223692,S005281,C0077,2024-01-23,21,21,60.0
WS00223693,S005281,C0454,2024-06-28,10,53,49.53
WS00223694,S005281,C0183,2024-04-27,15,35,71.43
WS00223695,S005281,C0120,2024-01-02,13,18,14.29
WS00223696,S005281,C0305,2024-06-01,16,52,61.9
WS00223697,S005281,C0156,2024-05-28,21,17,51.52
WS00223698,S005281,C0299,2024-11-17,21,73,90.12
WS00223699,S005281,C0017,2024-06-03,13,47,90.38
WS00223700,S005281,C0124,2024-11-06,0,30,76.92
WS00223701,S005281,C0028,2024-01-17,17,28,87.5
WS00223702,S005281,C0376,2024-01-06,15,17,42.5
WS00223703,S005281,C0369,2024-09-18,20,70,44.3
WS00223704,S005281,C0271,2024-07-10,0,37,31.09
WS00223705,S005281,C0281,2024-03-07,19,24,16.11
WS00223706,S005281,C0486,2024-02-23,18,37,28.46
WS00223707,S005281,C0343,2024-09-29,20,35,30.7
WS00223708,S005281,C0261,2024-02-10,4,29,93.55
WS00223709,S005281,C0199,2024-11-09,8,40,75.47
WS00223710,S005281,C0408,2024-04-12,16,20,54.05
WS00223711,S005281,C0150,2024-01-26,6,30,23.26
WS00223712,S005281,C0500,2024-03-25,20,48,44.04
WS00223713,S005281,C0147,2024-04-20,5,14,58.33
WS00223714,S005281,C0382,2024-05-15,22,20,83.33
WS00223715,S005281,C0165,2024-09-26,18,9,42.86
