revenue_id,subscriber_id,month,amount,plan_type
40164,S006640,2024-12,199,Basic
40165,S006641,2024-08,399,Standard
40166,S006641,2024-09,399,Standard
40167,S006641,2024-10,399,Standard
40168,S006641,2024-11,399,Standard
40169,S006642,2024-04,199,Basic
40170,S006642,2024-05,199,Basic
40171,S006642,2024-06,199,Basic
40172,S006642,2024-07,199,Basic
40173,S006642,2024-08,199,Basic
40174,S006642,2024-09,199,Basic
40175,S006642,2024-10,199,Basic
40176,S006642,2024-11,199,Basic
40177,S006642,2024-12,199,Basic
40178,S006643,2024-04,399,Standard
40179,S006643,2024-05,399,Standard
40180,S006643,2024-06,399,Standard
40181,S006643,2024-07,399,Standard
40182,S006643,2024-08,399,Standard
40183,S006643,2024-09,399,Standard
40184,S006643,2024-10,399,Standard
40185,S006643,2024-11,399,Standard
40186,S006643,2024-12,399,Standard
40187,S006644,2024-12,699,Premium
40188,S006645,2024-10,399,Standard
40189,S006645,2024-11,399,Standard
40190,S006645,2024-12,399,Standard
40191,S006646,2024-01,699,Premium
40192,S006646,2024-02,699,Premium
40193,S006646,2024-03,699,Premium
40194,S006646,2024-04,699,Premium
40195,S006646,2024-05,699,Premium
40196,S006646,2024-06,699,Premium
40197,S006647,2024-12,699,Premium
40198,S006648,2024-09,399,Standard
40199,S006648,2024-10,399,Standard
40200,S006648,2024-11,399,Standard
40201,S006649,2024-01,199,Basic
40202,S006649,2024-02,199,Basic
40203,S006649,2024-03,199,Basic
40204,S006649,2024-04,199,Basic
40205,S006649,2024-05,199,Basic
40206,S006650,2024-02,699,Premium
40207,S006650,2024-03,699,Premium
40208,S006650,2024-04,699,Premium
40209,S006650,2024-05,699,Premium
40210,S006650,2024-06,699,Premium
40211,S006650,2024-07,699,Premium
40212,S006650,2024-08,699,Premium
40213,S006650,2024-09,699,Premium
40214,S006650,2024-10,699,Premium
40215,S006650,2024-11,699,Premium
40216,S006650,2024-12,699,Premium
40217,S006651,2024-01,199,Basic
40218,S006651,2024-02,199,Basic
40219,S006651,2024-03,199,Basic
40220,S006651,2024-04,199,Basic
40221,S006651,2024-05,199,Basic
40222,S006651,2024-06,199,Basic
40223,S006651,2024-07,199,Basic
40224,S006651,2024-08,199,Basic
40225,S006651,2024-09,199,Basic
40226,S006651,2024-10,199,Basic
40227,S006651,2024-11,199,Basic
40228,S006651,2024-12,199,Basic
40229,S006652,2024-10,399,Standard
40230,S006652,2024-11,399,Standard
40231,S006652,2024-12,399,Standard
40232,S006653,2024-03,199,Basic
40233,S006653,2024-04,199,Basic
40234,S006653,2024-05,199,Basic
40235,S006653,2024-06,199,Basic
40236,S006653,2024-07,199,Basic
40237,S006653,2024-08,199,Basic
40238,S006653,2024-09,199,Basic
40239,S006653,2024-10,199,Basic
40240,S006653,2024-11,199,Basic
40241,S006653,2024-12,199,Basic
40242,S006654,2024-10,399,Standard
40243,S006654,2024-11,399,Standard
40244,S006654,2024-12,399,Standard
40245,S006655,2024-06,199,Basic
40246,S006655,2024-07,199,Basic
40247,S006655,2024-08,199,Basic
40248,S006655,2024-09,199,Basic
40249,S006655,2024-10,199,Basic
40250,S006655,2024-11,199,Basic
40251,S006655,2024-12,199,Basic
40252,S006656,2024-03,199,Basic
40253,S006656,2024-04,199,Basic
40254,S006656,2024-05,199,Basic
40255,S006656,2024-06,199,Basic
40256,S006656,2024-07,199,Basic
40257,S006656,2024-08,199,Basic
40258,S006656,2024-09,199,Basic
40259,S006656,2024-10,199,Basic
40260,S006656,2024-11,199,Basic
40261,S006656,2024-12,199,Basic
40262,S006657,2024-08,199,Basic
40263,S006657,2024-09,199,Basic
40264,S006657,2024-10,199,Basic
40265,S006657,2024-11,199,Basic
40266,S006658,2024-01,399,Standard
40267,S006658,2024-02,399,Standard
40268,S006658,2024-03,399,Standard
40269,S006658,2024-04,399,Standard
40270,S006658,2024-05,399,Standard
40271,S006658,2024-06,399,Standard
40272,S006658,2024-07,399,Standard
40273,S006658,2024-08,399,Standard
40274,S006658,2024-09,399,Standard
40275,S006658,2024-10,399,Standard
40276,S006658,2024-11,399,Standard
40277,S006658,2024-12,399,Standard
40278,S006659,2024-08,199,Basic
40279,S006659,2024-09,199,Basic
40280,S006659,2024-10,199,Basic
40281,S006659,2024-11,199,Basic
40282,S006659,2024-12,199,Basic
40283,S006660,2024-04,199,Basic
40284,S006660,2024-05,199,Basic
40285,S006660,2024-06,199,Basic
40286,S006660,2024-07,199,Basic
40287,S006660,2024-08,199,Basic
40288,S006660,2024-09,199,Basic
40289,S006660,2024-10,199,Basic
40290,S006660,2024-11,199,Basic
40291,S006660,2024-12,199,Basic
40292,S006661,2024-11,399,Standard
40293,S006661,2024-12,399,Standard
40294,S006662,2024-08,399,Standard
40295,S006662,2024-09,399,Standard
40296,S006662,2024-10,399,Standard
40297,S006662,2024-11,399,Standard
40298,S006662,2024-12,399,Standard
40299,S006663,2024-07,399,Standard
40300,S006663,2024-08,399,Standard
40301,S006663,2024-09,399,Standard
40302,S006663,2024-10,399,Standard
40303,S006663,2024-11,399,Standard
40304,S006663,2024-12,399,Standard
40305,S006664,2024-04,699,Premium
40306,S006664,2024-05,699,Premium
40307,S006664,2024-06,699,Premium
40308,S006664,2024-07,699,Premium
40309,S006664,2024-08,699,Premium
40310,S006664,2024-09,699,Premium
40311,S006664,2024-10,699,Premium
40312,S006664,2024-11,699,Premium
40313,S006664,2024-12,699,Premium
40314,S006665,2024-07,399,Standard
40315,S006665,2024-08,399,Standard
40316,S006665,2024-09,399,Standard
40317,S006665,2024-10,399,Standard
40318,S006665,2024-11,399,Standard
40319,S006665,2024-12,399,Standard
40320,S006666,2024-03,399,Standard
40321,S006666,2024-04,399,Standard
40322,S006666,2024-05,399,Standard
40323,S006666,2024-06,399,Standard
40324,S006666,2024-07,399,Standard
40325,S006666,2024-08,399,Standard
40326,S006666,2024-09,399,Standard
40327,S006666,2024-10,399,Standard
40328,S006666,2024-11,399,Standard
40329,S006666,2024-12,399,Standard
40330,S006667,2024-04,199,Basic
40331,S006667,2024-05,199,Basic
40332,S006667,2024-06,199,Basic
40333,S006667,2024-07,199,Basic
40334,S006667,2024-08,199,Basic
40335,S006667,2024-09,199,Basic
40336,S006667,2024-10,199,Basic
40337,S006667,2024-11,199,Basic
40338,S006667,2024-12,199,Basic
40339,S006668,2024-03,199,Basic
40340,S006668,2024-04,199,Basic
40341,S006668,2024-05,199,Basic
40342,S006668,2024-06,199,Basic
40343,S006668,2024-07,199,Basic
40344,S006669,2024-12,199,Basic
40345,S006670,2024-07,699,Premium
40346,S006670,2024-08,699,Premium
40347,S006670,2024-09,699,Premium
40348,S006670,2024-10,699,Premium
40349,S006670,2024-11,699,Premium
40350,S006670,2024-12,699,Premium
40351,S006671,2024-05,199,Basic
40352,S006671,2024-06,199,Basic
40353,S006671,2024-07,199,Basic
40354,S006671,2024-08,199,Basic
40355,S006671,2024-09,199,Basic
40356,S006671,2024-10,199,Basic
40357,S006671,2024-11,199,Basic
40358,S006671,2024-12,199,Basic
40359,S006672,2024-05,199,Basic
40360,S006672,2024-06,199,Basic
40361,S006672,2024-07,199,Basic
40362,S006672,2024-08,199,Basic
40363,S006672,2024-09,199,Basic
40364,S006672,2024-10,199,Basic
40365,S006672,2024-11,199,Basic
40366,S006672,2024-12,199,Basic
40367,S006673,2024-06,399,Standard
40368,S006673,2024-07,399,Standard
40369,S006673,2024-08,399,Standard
40370,S006673,2024-09,399,Standard
40371,S006673,2024-10,399,Standard
40372,S006673,2024-11,399,Standard
40373,S006673,2024-12,399,Standard
40374,S006674,2024-07,199,Basic
40375,S006674,2024-08,199,Basic
40376,S006674,2024-09,199,Basic
40377,S006674,2024-10,199,Basic
40378,S006674,2024-11,199,Basic
40379,S006674,2024-12,199,Basic
40380,S006675,2024-08,199,Basic
40381,S006675,2024-09,199,Basic
40382,S006675,2024-10,199,Basic
40383,S006676,2024-08,699,Premium
40384,S006676,2024-09,699,Premium
40385,S006676,2024-10,699,Premium
40386,S006676,2024-11,699,Premium
40387,S006676,2024-12,699,Premium
40388,S006677,2024-08,699,Premium
40389,S006677,2024-09,699,Premium
40390,S006677,2024-10,699,Premium
40391,S006677,2024-11,699,Premium
40392,S006677,2024-12,699,Premium
40393,S006678,2024-03,399,Standard
40394,S006678,2024-04,399,Standard
40395,S006678,2024-05,399,Standard
40396,S006678,2024-06,399,Standard
40397,S006678,2024-07,399,Standard
40398,S006678,2024-08,399,Standard
40399,S006678,2024-09,399,Standard
40400,S006678,2024-10,399,Standard
40401,S006678,2024-11,399,Standard
40402,S006678,2024-12,399,Standard
40403,S006679,2024-02,199,Basic
40404,S006679,2024-03,199,Basic
40405,S006679,2024-04,199,Basic
40406,S006679,2024-05,199,Basic
40407,S006679,2024-06,199,Basic
40408,S006679,2024-07,199,Basic
40409,S006679,2024-08,199,Basic
40410,S006679,2024-09,199,Basic
40411,S006679,2024-10,199,Basic
40412,S006679,2024-11,199,Basic
40413,S006679,2024-12,199,Basic
40414,S006680,2024-07,199,Basic
40415,S006680,2024-08,199,Basic
40416,S006680,2024-09,199,Basic
40417,S006680,2024-10,199,Basic
40418,S006680,2024-11,199,Basic
40419,S006680,2024-12,199,Basic
40420,S006681,2024-12,199,Basic
40421,S006682,2024-05,199,Basic
40422,S006682,2024-06,199,Basic
40423,S006682,2024-07,199,Basic
40424,S006682,2024-08,199,Basic
40425,S006682,2024-09,199,Basic
40426,S006682,2024-10,199,Basic
40427,S006682,2024-11,199,Basic
40428,S006682,2024-12,199,Basic
40429,S006683,2024-04,399,Standard
40430,S006683,2024-05,399,Standard
40431,S006683,2024-06,399,Standard
40432,S006683,2024-07,399,Standard
40433,S006683,2024-08,399,Standard
40434,S006683,2024-09,399,Standard
40435,S006683,2024-10,399,Standard
40436,S006683,2024-11,399,Standard
40437,S006683,2024-12,399,Standard
40438,S006684,2024-10,399,Standard
40439,S006684,2024-11,399,Standard
40440,S006684,2024-12,399,Standard
40441,S006685,2024-07,199,Basic
40442,S006685,2024-08,199,Basic
40443,S006685,2024-09,199,Basic
40444,S006685,2024-10,199,Basic
40445,S006685,2024-11,199,Basic
40446,S006685,2024-12,199,Basic
40447,S006686,2024-03,199,Basic
40448,S006686,2024-04,199,Basic
40449,S006686,2024-05,199,Basic
40450,S006686,2024-06,199,Basic
40451,S006686,2024-07,199,Basic
40452,S006686,2024-08,199,Basic
40453,S006686,2024-09,199,Basic
40454,S006686,2024-10,199,Basic
40455,S006686,2024-11,199,Basic
40456,S006686,2024-12,199,Basic
40457,S006687,2024-11,199,Basic
40458,S006687,2024-12,199,Basic
40459,S006688,2024-03,399,Standard
40460,S006688,2024-04,399,Standard
40461,S006688,2024-05,399,Standard
40462,S006688,2024-06,399,Standard
40463,S006688,2024-07,399,Standard
40464,S006688,2024-08,399,Standard
40465,S006688,2024-09,399,Standard
40466,S006688,2024-10,399,Standard
40467,S006688,2024-11,399,Standard
40468,S006688,2024-12,399,Standard
40469,S006689,2024-06,399,Standard
40470,S006689,2024-07,399,Standard
40471,S006689,2024-08,399,Standard
40472,S006689,2024-09,399,Standard
40473,S006689,2024-10,399,Standard
40474,S006689,2024-11,399,Standard
40475,S006689,2024-12,399,Standard
40476,S006690,2024-09,699,Premium
40477,S006690,2024-10,699,Premium
40478,S006690,2024-11,699,Premium
40479,S006690,2024-12,699,Premium
40480,S006691,2024-11,199,Basic
40481,S006691,2024-12,199,Basic
40482,S006692,2024-07,199,Basic
40483,S006692,2024-08,199,Basic
40484,S006692,2024-09,199,Basic
40485,S006692,2024-10,199,Basic
40486,S006692,2024-11,199,Basic
40487,S006692,2024-12,199,Basic
40488,S006693,2024-08,399,Standard
40489,S006693,2024-09,399,Standard
40490,S006693,2024-10,399,Standard
40491,S006693,2024-11,399,Standard
40492,S006693,2024-12,399,Standard
40493,S006694,2024-12,199,Basic
40494,S006695,2024-08,399,Standard
40495,S006695,2024-09,399,Standard
40496,S006695,2024-10,399,Standard
40497,S006695,2024-11,399,Standard
40498,S006695,2024-12,399,Standard
40499,S006696,2024-02,699,Premium
40500,S006696,2024-03,699,Premium
40501,S006696,2024-04,699,Premium
40502,S006696,2024-05,699,Premium
40503,S006696,2024-06,699,Premium
40504,S006696,2024-07,699,Premium
40505,S006696,2024-08,699,Premium
40506,S006696,2024-09,699,Premium
40507,S006696,2024-10,699,Premium
40508,S006696,2024-11,699,Premium
40509,S006696,2024-12,699,Premium
40510,S006697,2024-01,199,Basic
40511,S006697,2024-02,199,Basic
40512,S006697,2024-03,199,Basic
40513,S006697,2024-04,199,Basic
40514,S006697,2024-05,199,Basic
40515,S006697,2024-06,199,Basic
40516,S006697,2024-07,199,Basic
40517,S006697,2024-08,199,Basic
40518,S006697,2024-09,199,Basic
40519,S006697,2024-10,199,Basic
40520,S006697,2024-11,199,Basic
40521,S006697,2024-12,199,Basic
40522,S006698,2024-09,199,Basic
40523,S006698,2024-10,199,Basic
40524,S006698,2024-11,199,Basic
40525,S006698,2024-12,199,Basic
40526,S006699,2024-05,399,Standard
40527,S006699,2024-06,399,Standard
40528,S006699,2024-07,399,Standard
40529,S006699,2024-08,399,Standard
40530,S006699,2024-09,399,Standard
40531,S006699,2024-10,399,Standard
40532,S006699,2024-11,399,Standard
40533,S006699,2024-12,399,Standard
40534,S006700,2024-07,199,Basic
40535,S006700,2024-08,199,Basic
40536,S006700,2024-09,199,Basic
40537,S006700,2024-10,199,Basic
40538,S006700,2024-11,199,Basic
40539,S006700,2024-12,199,Basic
40540,S006701,2024-06,399,Standard
40541,S006701,2024-07,399,Standard
40542,S006701,2024-08,399,Standard
40543,S006701,2024-09,399,Standard
40544,S006701,2024-10,399,Standard
40545,S006701,2024-11,399,Standard
40546,S006701,2024-12,399,Standard
40547,S006702,2024-03,199,Basic
40548,S006702,2024-04,199,Basic
40549,S006702,2024-05,199,Basic
40550,S006702,2024-06,199,Basic
40551,S006702,2024-07,199,Basic
40552,S006702,2024-08,199,Basic
40553,S006702,2024-09,199,Basic
40554,S006702,2024-10,199,Basic
40555,S006702,2024-11,199,Basic
40556,S006702,2024-12,199,Basic
40557,S006703,2024-12,399,Standard
40558,S006704,2024-07,199,Basic
40559,S006704,2024-08,199,Basic
40560,S006704,2024-09,199,Basic
40561,S006705,2024-01,199,Basic
40562,S006705,2024-02,199,Basic
40563,S006705,2024-03,199,Basic
40564,S006705,2024-04,199,Basic
40565,S006705,2024-05,199,Basic
40566,S006705,2024-06,199,Basic
40567,S006705,2024-07,199,Basic
40568,S006705,2024-08,199,Basic
40569,S006705,2024-09,199,Basic
40570,S006705,2024-10,199,Basic
40571,S006705,2024-11,199,Basic
40572,S006705,2024-12,199,Basic
40573,S006706,2024-10,699,Premium
40574,S006706,2024-11,699,Premium
40575,S006706,2024-12,699,Premium
40576,S006707,2024-10,399,Standard
40577,S006707,2024-11,399,Standard
40578,S006707,2024-12,399,Standard
40579,S006708,2024-11,199,Basic
40580,S006708,2024-12,199,Basic
40581,S006709,2024-02,199,Basic
40582,S006709,2024-03,199,Basic
40583,S006709,2024-04,199,Basic
40584,S006709,2024-05,199,Basic
40585,S006709,2024-06,199,Basic
40586,S006709,2024-07,199,Basic
40587,S006709,2024-08,199,Basic
40588,S006709,2024-09,199,Basic
40589,S006709,2024-10,199,Basic
40590,S006709,2024-11,199,Basic
40591,S006709,2024-12,199,Basic
40592,S006710,2024-03,199,Basic
40593,S006710,2024-04,199,Basic
40594,S006710,2024-05,199,Basic
40595,S006710,2024-06,199,Basic
40596,S006710,2024-07,199,Basic
40597,S006710,2024-08,199,Basic
40598,S006710,2024-09,199,Basic
40599,S006710,2024-10,199,Basic
40600,S006710,2024-11,199,Basic
40601,S006710,2024-12,199,Basic
40602,S006711,2024-10,399,Standard
40603,S006711,2024-11,399,Standard
40604,S006711,2024-12,399,Standard
40605,S006712,2024-04,199,Basic
40606,S006712,2024-05,199,Basic
40607,S006712,2024-06,199,Basic
40608,S006712,2024-07,199,Basic
40609,S006712,2024-08,199,Basic
40610,S006712,2024-09,199,Basic
40611,S006712,2024-10,199,Basic
40612,S006712,2024-11,199,Basic
40613,S006712,2024-12,199,Basic
40614,S006713,2024-05,399,Standard
40615,S006713,2024-06,399,Standard
40616,S006713,2024-07,399,Standard
40617,S006713,2024-08,399,Standard
40618,S006713,2024-09,399,Standard
40619,S006713,2024-10,399,Standard
40620,S006714,2024-03,199,Basic
40621,S006714,2024-04,199,Basic
40622,S006714,2024-05,199,Basic
40623,S006714,2024-06,199,Basic
40624,S006714,2024-07,199,Basic
40625,S006714,2024-08,199,Basic
40626,S006714,2024-09,199,Basic
40627,S006714,2024-10,199,Basic
40628,S006714,2024-11,199,Basic
40629,S006714,2024-12,199,Basic
40630,S006715,2024-07,199,Basic
40631,S006715,2024-08,199,Basic
40632,S006715,2024-09,199,Basic
40633,S006715,2024-10,199,Basic
40634,S006715,2024-11,199,Basic
40635,S006715,2024-12,199,Basic
40636,S006716,2024-07,199,Basic
40637,S006716,2024-08,199,Basic
40638,S006716,2024-09,199,Basic
40639,S006716,2024-10,199,Basic
40640,S006716,2024-11,199,Basic
40641,S006716,2024-12,199,Basic
40642,S006717,2024-05,199,Basic
40643,S006717,2024-06,199,Basic
40644,S006717,2024-07,199,Basic
40645,S006717,2024-08,199,Basic
40646,S006717,2024-09,199,Basic
40647,S006717,2024-10,199,Basic
40648,S006717,2024-11,199,Basic
40649,S006717,2024-12,199,Basic
40650,S006718,2024-12,199,Basic
40651,S006719,2024-09,399,Standard
40652,S006719,2024-10,399,Standard
40653,S006719,2024-11,399,Standard
40654,S006719,2024-12,399,Standard
40655,S006720,2024-02,199,Basic
40656,S006720,2024-03,199,Basic
40657,S006720,2024-04,199,Basic
40658,S006720,2024-05,199,Basic
40659,S006720,2024-06,199,Basic
40660,S006720,2024-07,199,Basic
40661,S006720,2024-08,199,Basic
40662,S006720,2024-09,199,Basic
40663,S006720,2024-10,199,Basic
40664,S006720,2024-11,199,Basic
40665,S006720,2024-12,199,Basic
40666,S006721,2024-04,199,Basic
40667,S006721,2024-05,199,Basic
40668,S006721,2024-06,199,Basic
40669,S006721,2024-07,199,Basic
40670,S006721,2024-08,199,Basic
40671,S006721,2024-09,199,Basic
40672,S006721,2024-10,199,Basic
40673,S006721,2024-11,199,Basic
40674,S006721,2024-12,199,Basic
40675,S006722,2024-05,399,Standard
40676,S006722,2024-06,399,Standard
40677,S006722,2024-07,399,Standard
40678,S006722,2024-08,399,Standard
40679,S006722,2024-09,399,Standard
40680,S006723,2024-03,699,Premium
40681,S006723,2024-04,699,Premium
40682,S006723,2024-05,699,Premium
40683,S006723,2024-06,699,Premium
40684,S006723,2024-07,699,Premium
40685,S006723,2024-08,699,Premium
40686,S006723,2024-09,699,Premium
40687,S006723,2024-10,699,Premium
40688,S006723,2024-11,699,Premium
40689,S006723,2024-12,699,Premium
40690,S006724,2024-05,399,Standard
40691,S006724,2024-06,399,Standard
40692,S006724,2024-07,399,Standard
40693,S006724,2024-08,399,Standard
40694,S006724,2024-09,399,Standard
40695,S006724,2024-10,399,Standard
40696,S006724,2024-11,399,Standard
40697,S006724,2024-12,399,Standard
40698,S006725,2024-02,399,Standard
40699,S006725,2024-03,399,Standard
40700,S006725,2024-04,399,Standard
40701,S006725,2024-05,399,Standard
40702,S006725,2024-06,399,Standard
40703,S006726,2024-02,699,Premium
40704,S006726,2024-03,699,Premium
40705,S006726,2024-04,699,Premium
40706,S006726,2024-05,699,Premium
40707,S006726,2024-06,699,Premium
40708,S006726,2024-07,699,Premium
40709,S006726,2024-08,699,Premium
40710,S006726,2024-09,699,Premium
40711,S006726,2024-10,699,Premium
40712,S006726,2024-11,699,Premium
40713,S006726,2024-12,699,Premium
40714,S006727,2024-10,199,Basic
40715,S006727,2024-11,199,Basic
40716,S006727,2024-12,199,Basic
40717,S006728,2024-05,199,Basic
40718,S006728,2024-06,199,Basic
40719,S006728,2024-07,199,Basic
40720,S006728,2024-08,199,Basic
40721,S006728,2024-09,199,Basic
40722,S006728,2024-10,199,Basic
40723,S006728,2024-11,199,Basic
40724,S006728,2024-12,199,Basic
40725,S006729,2024-03,199,Basic
40726,S006729,2024-04,199,Basic
40727,S006729,2024-05,199,Basic
40728,S006729,2024-06,199,Basic
40729,S006729,2024-07,199,Basic
40730,S006729,2024-08,199,Basic
40731,S006729,2024-09,199,Basic
40732,S006729,2024-10,199,Basic
40733,S006729,2024-11,199,Basic
40734,S006729,2024-12,199,Basic
40735,S006730,2024-02,199,Basic
40736,S006730,2024-03,199,Basic
40737,S006730,2024-04,199,Basic
40738,S006730,2024-05,199,Basic
40739,S006730,2024-06,199,Basic
40740,S006730,2024-07,199,Basic
40741,S006730,2024-08,199,Basic
40742,S006730,2024-09,199,Basic
40743,S006730,2024-10,199,Basic
