subscriber_id,region,device_type,plan_type,join_date,churn_date,monthly_revenue
S004834,North India,Smart TV,Basic,2024-11-10,,199
S004835,Maharashtra,Mobile,Standard,2024-11-22,,399
S004836,South India,Laptop,Standard,2024-03-31,,399
S004837,East India,Tablet,Standard,2024-02-20,,399
S004838,North India,Smart TV,Basic,2024-02-21,,199
S004839,South India,Mobile,Premium,2024-01-05,,699
S004840,Maharashtra,Mobile,Basic,2024-11-20,,199
S004841,Maharashtra,Desktop,Standard,2024-11-09,2025-04-14,399
S004842,West India,Mobile,Basic,2024-04-19,2024-09-26,199
S004843,North India,Laptop,Basic,2024-11-03,,199
S004844,South India,Mobile,Basic,2024-04-30,,199
S004845,East India,Mobile,Basic,2024-09-09,,199
S004846,East India,Mobile,Basic,2024-02-24,,199
S004847,East India,Smart TV,Standard,2024-09-04,,399
S004848,North India,Laptop,Basic,2024-11-16,,199
S004849,East India,Mobile,Basic,2024-06-22,2024-09-04,199
S004850,North India,Laptop,Premium,2024-12-05,,699
S004851,South India,Desktop,Basic,2024-09-05,,199
S004852,West India,Smart TV,Basic,2024-08-27,,199
S004853,North India,Mobile,Basic,2024-08-27,,199
S004854,North India,Desktop,Standard,2024-08-18,2024-11-14,399
S004855,North India,Mobile,Basic,2024-12-22,,199
S004856,South India,Mobile,Basic,2024-10-14,2025-01-20,199
S004857,Maharashtra,Mobile,Standard,2024-08-21,2024-11-09,399
S004858,West India,Desktop,Premium,2024-03-08,,699
S004859,East India,Smart TV,Standard,2024-02-25,,399
S004860,North India,Mobile,Basic,2024-12-06,,199
S004861,South India,Mobile,Basic,2024-10-24,,199
S004862,Karnataka,Tablet,Standard,2024-09-25,,399
S004863,North India,Laptop,Basic,2024-03-31,,199
S004864,North India,Mobile,Basic,2024-10-08,,199
S004865,Maharashtra,Mobile,Basic,2024-10-30,,199
S004866,Karnataka,Smart TV,Basic,2024-11-02,,199
S004867,East India,Smart TV,Basic,2024-06-27,,199
S004868,North India,Laptop,Standard,2024-05-25,,399
S004869,West India,Mobile,Standard,2024-01-26,,399
S004870,West India,Tablet,Basic,2024-02-11,,199
S004871,West India,Smart TV,Standard,2024-01-01,,399
S004872,Karnataka,Laptop,Standard,2024-07-23,,399
S004873,Maharashtra,Mobile,Standard,2024-06-21,,399
S004874,Karnataka,Laptop,Basic,2024-07-27,2025-01-11,199
S004875,East India,Smart TV,Basic,2024-05-24,,199
S004876,West India,Mobile,Basic,2024-07-10,,199
S004877,North India,Laptop,Basic,2024-09-05,2024-12-24,199
S004878,South India,Smart TV,Basic,2024-03-04,,199
S004879,Maharashtra,Smart TV,Standard,2024-05-21,,399
S004880,Maharashtra,Desktop,Basic,2024-03-19,,199
S004881,Karnataka,Desktop,Standard,2024-06-05,2024-10-24,399
S004882,South India,Tablet,Basic,2024-02-18,,199
S004883,West India,Mobile,Basic,2024-09-10,,199
S004884,Karnataka,Laptop,Premium,2024-12-08,2025-04-10,699
S004885,South India,Mobile,Standard,2024-01-09,,399
S004886,Karnataka,Mobile,Basic,2024-11-06,,199
S004887,West India,Smart TV,Basic,2024-09-17,,199
S004888,South India,Mobile,Standard,2024-07-18,2024-12-30,399
S004889,Maharashtra,Mobile,Standard,2024-06-03,,399
S004890,Karnataka,Laptop,Basic,2024-01-04,2024-06-24,199
S004891,Karnataka,Tablet,Standard,2024-02-15,,399
S004892,South India,Desktop,Basic,2024-10-01,,199
S004893,Karnataka,Smart TV,Standard,2024-10-08,,399
S004894,South India,Laptop,Basic,2024-12-08,,199
S004895,Maharashtra,Laptop,Basic,2024-07-16,,199
S004896,South India,Smart TV,Basic,2024-12-07,,199
S004897,West India,Laptop,Premium,2024-02-22,,699
S004898,South India,Smart TV,Premium,2024-08-02,,699
S004899,North India,Mobile,Standard,2024-11-09,,399
S004900,North India,Mobile,Basic,2024-08-15,,199
S004901,Karnataka,Mobile,Basic,2024-06-18,,199
S004902,North India,Smart TV,Basic,2024-06-05,,199
S004903,East India,Smart TV,Basic,2024-02-16,,199
S004904,East India,Smart TV,Basic,2024-12-26,,199
S004905,East India,Mobile,Basic,2024-08-03,,199
S004906,North India,Smart TV,Standard,2024-03-15,,399
S004907,South India,Laptop,Premium,2024-11-06,2025-03-15,699
S004908,North India,Mobile,Basic,2024-10-07,,199
S004909,West India,Tablet,Basic,2024-01-01,,199
S004910,South India,Laptop,Basic,2024-12-15,,199
S004911,East India,Smart TV,Premium,2024-02-22,2024-07-02,699
S004912,Karnataka,Laptop,Premium,2024-07-31,2024-10-02,699
S004913,South India,Laptop,Standard,2024-06-16,,399
S004914,Maharashtra,Smart TV,Standard,2024-08-20,,399
S004915,South India,Mobile,Premium,2024-06-24,,699
S004916,Karnataka,Mobile,Premium,2024-08-18,,699
S004917,North India,Mobile,Standard,2024-01-24,,399
S004918,West India,Laptop,Basic,2024-07-28,,199
S004919,South India,Mobile,Basic,2024-03-28,,199
S004920,North India,Smart TV,Basic,2024-02-01,,199
S004921,South India,Tablet,Standard,2024-04-24,,399
S004922,North India,Smart TV,Premium,2024-04-29,,699
S004923,South India,Smart TV,Premium,2024-10-19,,699
S004924,North India,Smart TV,Basic,2024-10-31,,199
S004925,South India,Desktop,Standard,2024-07-13,,399
S004926,South India,Tablet,Standard,2024-07-28,,399
S004927,Karnataka,Mobile,Standard,2024-03-04,,399
S004928,Karnataka,Mobile,Basic,2024-07-23,,199
S004929,East India,Smart TV,Standard,2024-12-05,,399
S004930,North India,Laptop,Premium,2024-12-15,,699
S004931,East India,Tablet,Standard,2024-08-12,,399
S004932,West India,Smart TV,Basic,2024-11-29,,199
S004933,Maharashtra,Smart TV,Basic,2024-09-14,,199
S004934,South India,Smart TV,Standard,2024-10-15,,399
S004935,West India,Laptop,Premium,2024-11-22,,699
S004936,East India,Mobile,Basic,2024-11-30,,199
S004937,Karnataka,Smart TV,Standard,2024-07-16,,399
S004938,East India,Laptop,Standard,2024-01-28,,399
S004939,Karnataka,Smart TV,Premium,2024-08-03,,699
S004940,South India,Smart TV,Premium,2024-03-20,2024-08-11,699
S004941,Maharashtra,Smart TV,Basic,2024-09-30,,199
S004942,West India,Tablet,Basic,2024-05-28,2024-07-25,199
S004943,South India,Mobile,Basic,2024-01-23,,199
S004944,East India,Smart TV,Standard,2024-12-07,,399
S004945,Karnataka,Smart TV,Premium,2024-02-17,,699
S004946,East India,Smart TV,Standard,2024-02-17,,399
S004947,Maharashtra,Tablet,Basic,2024-08-06,,199
S004948,Karnataka,Smart TV,Basic,2024-09-09,,199
S004949,South India,Mobile,Premium,2024-07-14,,699
S004950,Maharashtra,Mobile,Basic,2024-06-03,,199
S004951,North India,Mobile,Basic,2024-08-08,2024-09-22,199
S004952,West India,Mobile,Premium,2024-01-19,,699
S004953,Maharashtra,Tablet,Premium,2024-03-10,,699
S004954,North India,Mobile,Basic,2024-05-26,2024-07-29,199
S004955,North India,Mobile,Basic,2024-05-01,,199
S004956,Karnataka,Mobile,Basic,2024-01-15,,199
S004957,North India,Mobile,Standard,2024-04-28,,399
S004958,Karnataka,Smart TV,Basic,2024-01-25,,199
S004959,Maharashtra,Laptop,Standard,2024-03-30,,399
S004960,South India,Smart TV,Standard,2024-09-12,,399
S004961,Maharashtra,Smart TV,Premium,2024-08-04,,699
S004962,Karnataka,Smart TV,Standard,2024-05-07,,399
S004963,South India,Smart TV,Standard,2024-08-22,,399
S004964,South India,Smart TV,Basic,2024-09-26,,199
S004965,Karnataka,Desktop,Basic,2024-11-02,,199
S004966,South India,Smart TV,Standard,2024-12-11,,399
S004967,Maharashtra,Mobile,Standard,2024-11-16,,399
S004968,East India,Smart TV,Standard,2024-07-12,,399
S004969,East India,Desktop,Premium,2024-09-06,,699
S004970,North India,Laptop,Premium,2024-04-13,,699
S004971,Maharashtra,Mobile,Standard,2024-03-10,,399
S004972,North India,Laptop,Standard,2024-05-28,,399
S004973,East India,Smart TV,Basic,2024-11-17,,199
S004974,Karnataka,Tablet,Basic,2024-04-15,,199
S004975,West India,Smart TV,Basic,2024-04-03,,199
S004976,South India,Laptop,Standard,2024-09-27,2025-03-03,399
S004977,Maharashtra,Mobile,Basic,2024-06-04,,199
S004978,West India,Laptop,Standard,2024-01-10,,399
S004979,Maharashtra,Smart TV,Standard,2024-08-28,,399
S004980,South India,Smart TV,Premium,2024-08-18,,699
S004981,North India,Mobile,Basic,2024-12-21,2025-06-01,199
S004982,West India,Smart TV,Premium,2024-08-02,,699
S004983,Karnataka,Tablet,Standard,2024-11-28,,399
S004984,Maharashtra,Desktop,Basic,2024-02-22,,199
S004985,South India,Laptop,Basic,2024-11-17,,199
S004986,Karnataka,Laptop,Premium,2024-02-27,,699
S004987,Karnataka,Smart TV,Standard,2024-10-19,,399
S004988,West India,Laptop,Basic,2024-04-04,,199
S004989,East India,Mobile,Basic,2024-01-20,,199
S004990,Maharashtra,Tablet,Standard,2024-12-15,,399
S004991,East India,Smart TV,Basic,2024-05-04,,199
S004992,Maharashtra,Laptop,Premium,2024-01-10,,699
S004993,North India,Smart TV,Standard,2024-01-16,,399
S004994,East India,Tablet,Basic,2024-02-20,,199
S004995,Maharashtra,Smart TV,Standard,2024-11-11,,399
S004996,North India,Laptop,Standard,2024-04-09,,399
S004997,North India,Mobile,Premium,2024-08-09,,699
S004998,Maharashtra,Smart TV,Basic,2024-07-15,,199
S004999,Maharashtra,Mobile,Premium,2024-04-03,,699
S005000,North India,Mobile,Standard,2024-04-21,,399
S005001,North India,Tablet,Basic,2024-03-14,,199
S005002,Maharashtra,Smart TV,Standard,2024-03-13,,399
S005003,Karnataka,Laptop,Standard,2024-08-27,,399
S005004,North India,Laptop,Standard,2024-01-26,,399
S005005,North India,Mobile,Basic,2024-12-04,,199
S005006,Karnataka,Mobile,Premium,2024-02-08,,699
S005007,Karnataka,Laptop,Basic,2024-01-22,,199
S005008,West India,Mobile,Standard,2024-01-11,,399
S005009,Maharashtra,Mobile,Standard,2024-08-12,,399
S005010,North India,Mobile,Standard,2024-04-28,2024-08-09,399
S005011,West India,Desktop,Premium,2024-04-30,,699
S005012,West India,Mobile,Standard,2024-01-03,,399
S005013,East India,Smart TV,Premium,2024-01-16,,699
S005014,North India,Mobile,Basic,2024-05-04,2024-10-26,199
S005015,North India,Laptop,Basic,2024-12-05,,199
S005016,South India,Tablet,Basic,2024-06-06,,199
S005017,Maharashtra,Laptop,Standard,2024-07-02,,399
S005018,West India,Mobile,Basic,2024-01-06,,199
S005019,Maharashtra,Smart TV,Basic,2024-08-21,,199
S005020,West India,Mobile,Basic,2024-02-25,,199
S005021,North India,Smart TV,Standard,2024-05-28,,399
S005022,Karnataka,Mobile,Basic,2024-01-30,,199
S005023,South India,Smart TV,Premium,2024-08-15,,699
S005024,Maharashtra,Tablet,Basic,2024-04-04,,199
S005025,West India,Mobile,Basic,2024-09-23,2025-02-08,199
S005026,East India,Smart TV,Basic,2024-02-02,,199
S005027,East India,Laptop,Standard,2024-05-05,,399
S005028,Maharashtra,Laptop,Premium,2024-06-07,,699
S005029,West India,Mobile,Basic,2024-11-10,,199
S005030,Maharashtra,Mobile,Basic,2024-05-08,,199
S005031,West India,Smart TV,Premium,2024-03-27,2024-08-18,699
S005032,Karnataka,Smart TV,Standard,2024-07-09,,399
S005033,Maharashtra,Laptop,Basic,2024-02-07,,199
S005034,North India,Tablet,Basic,2024-11-28,,199
S005035,West India,Laptop,Basic,2024-08-27,,199
S005036,East India,Mobile,Premium,2024-09-04,,699
S005037,West India,Smart TV,Basic,2024-08-10,,199
S005038,North India,Mobile,Basic,2024-10-19,,199
S005039,South India,Laptop,Basic,2024-03-29,,199
S005040,Karnataka,Smart TV,Basic,2024-08-28,2025-02-14,199
S005041,Maharashtra,Laptop,Premium,2024-02-09,2024-05-08,699
S005042,Maharashtra,Mobile,Basic,2024-02-11,,199
S005043,West India,Mobile,Basic,2024-07-31,,199
S005044,East India,Smart TV,Standard,2024-07-12,,399
S005045,Karnataka,Laptop,Basic,2024-04-04,,199
S005046,Karnataka,Laptop,Premium,2024-11-13,,699
S005047,West India,Smart TV,Basic,2024-01-04,2024-04-02,199
S005048,Maharashtra,Mobile,Standard,2024-02-04,,399
S005049,Karnataka,Smart TV,Premium,2024-10-29,2025-01-10,699
S005050,South India,Mobile,Basic,2024-04-06,,199
S005051,South India,Tablet,Standard,2024-09-04,,399
S005052,Maharashtra,Tablet,Premium,2024-03-14,,699
S005053,West India,Desktop,Premium,2024-04-05,,699
S005054,East India,Desktop,Basic,2024-03-23,,199
S005055,North India,Mobile,Premium,2024-03-11,,699
S005056,East India,Smart TV,Standard,2024-09-23,,399
S005057,Maharashtra,Desktop,Basic,2024-06-26,,199
S005058,West India,Laptop,Premium,2024-06-21,,699
S005059,West India,Smart TV,Basic,2024-04-03,,199
S005060,Karnataka,Smart TV,Basic,2024-08-03,,199
S005061,South India,Mobile,Premium,2024-05-01,,699
S005062,Karnataka,Mobile,Standard,2024-05-06,,399
S005063,South India,Smart TV,Basic,2024-08-31,,199
S005064,Maharashtra,Tablet,Standard,2024-12-14,,399
S005065,South India,Mobile,Standard,2024-02-27,,399
S005066,North India,Smart TV,Standard,2024-03-18,,399
S005067,South India,Mobile,Standard,2024-02-28,,399
S005068,Karnataka,Mobile,Premium,2024-07-05,2024-09-02,699
S005069,East India,Mobile,Standard,2024-06-27,,399
S005070,Karnataka,Mobile,Basic,2024-06-13,,199
S005071,West India,Laptop,Basic,2024-06-04,,199
S005072,North India,Laptop,Basic,2024-07-19,,199
S005073,Karnataka,Desktop,Basic,2024-03-05,,199
S005074,Maharashtra,Mobile,Basic,2024-03-27,2024-05-20,199
S005075,Karnataka,Tablet,Basic,2024-06-30,,199
S005076,South India,Laptop,Premium,2024-08-14,,699
S005077,Maharashtra,Smart TV,Basic,2024-06-28,,199
S005078,North India,Mobile,Standard,2024-12-12,2025-02-20,399
S005079,Karnataka,Tablet,Basic,2024-08-12,,199
S005080,East India,Smart TV,Basic,2024-01-16,,199
S005081,Maharashtra,Mobile,Premium,2024-05-04,,699
S005082,Karnataka,Mobile,Basic,2024-01-01,2024-04-26,199
S005083,South India,Mobile,Standard,2024-09-17,,399
S005084,South India,Smart TV,Basic,2024-02-07,2024-04-22,199
S005085,South India,Tablet,Standard,2024-08-18,,399
S005086,Karnataka,Mobile,Premium,2024-04-14,,699
S005087,North India,Smart TV,Basic,2024-04-11,,199
S005088,East India,Smart TV,Standard,2024-01-29,,399
S005089,South India,Laptop,Premium,2024-04-24,,699
S005090,East India,Laptop,Basic,2024-12-15,,199
S005091,North India,Smart TV,Basic,2024-09-25,2024-12-07,199
S005092,West India,Desktop,Standard,2024-05-03,2024-10-25,399
S005093,North India,Tablet,Basic,2024-06-13,,199
S005094,West India,Smart TV,Standard,2024-09-12,,399
S005095,Karnataka,Mobile,Standard,2024-04-09,,399
S005096,Maharashtra,Tablet,Standard,2024-06-09,,399
S005097,West India,Mobile,Premium,2024-10-09,,699
S005098,Karnataka,Laptop,Premium,2024-10-30,,699
S005099,Karnataka,Mobile,Basic,2024-05-29,,199
S005100,North India,Laptop,Basic,2024-01-01,,199
S005101,East India,Mobile,Standard,2024-01-12,,399
S005102,West India,Tablet,Basic,2024-02-02,,199
S005103,West India,Laptop,Standard,2024-11-23,,399
S005104,North India,Mobile,Standard,2024-08-12,,399
S005105,Maharashtra,Mobile,Basic,2024-02-25,,199
S005106,East India,Tablet,Basic,2024-06-24,,199
S005107,East India,Mobile,Standard,2024-10-05,,399
S005108,North India,Mobile,Basic,2024-11-07,,199
S005109,West India,Mobile,Basic,2024-02-13,2024-05-08,199
S005110,Maharashtra,Mobile,Basic,2024-11-09,2025-01-15,199
S005111,Maharashtra,Smart TV,Standard,2024-10-26,,399
S005112,West India,Tablet,Standard,2024-04-24,,399
S005113,East India,Laptop,Basic,2024-05-18,,199
S005114,Karnataka,Mobile,Basic,2024-09-15,,199
S005115,Karnataka,Mobile,Basic,2024-08-12,,199
S005116,Karnataka,Smart TV,Standard,2024-07-09,2024-11-03,399
S005117,North India,Laptop,Basic,2024-02-23,,199
S005118,East India,Laptop,Basic,2024-08-03,,199
S005119,Karnataka,Mobile,Standard,2024-11-17,,399
S005120,Karnataka,Mobile,Premium,2024-11-07,,699
S005121,West India,Laptop,Premium,2024-07-14,,699
S005122,East India,Tablet,Basic,2024-09-10,2024-10-14,199
S005123,Maharashtra,Smart TV,Basic,2024-11-01,,199
S005124,East India,Mobile,Standard,2024-05-09,,399
S005125,East India,Laptop,Basic,2024-05-01,2024-09-10,199
S005126,West India,Smart TV,Basic,2024-02-29,,199
S005127,South India,Laptop,Standard,2024-12-02,,399
S005128,West India,Smart TV,Basic,2024-10-23,,199
S005129,South India,Laptop,Standard,2024-04-23,2024-09-29,399
S005130,West India,Tablet,Basic,2024-01-20,,199
S005131,East India,Tablet,Standard,2024-08-24,,399
S005132,North India,Mobile,Premium,2024-02-07,,699
S005133,East India,Smart TV,Basic,2024-03-23,,199
S005134,Maharashtra,Laptop,Basic,2024-01-28,,199
S005135,West India,Smart TV,Basic,2024-11-20,,199
S005136,Karnataka,Tablet,Basic,2024-09-04,2025-02-22,199
S005137,East India,Desktop,Basic,2024-07-04,,199
S005138,East India,Smart TV,Standard,2024-01-31,,399
S005139,East India,Laptop,Basic,2024-08-06,2024-11-29,199
S005140,Maharashtra,Laptop,Premium,2024-04-27,,699
S005141,North India,Laptop,Premium,2024-07-04,,699
S005142,East India,Tablet,Standard,2024-11-30,,399
S005143,West India,Mobile,Basic,2024-01-19,,199
S005144,West India,Mobile,Premium,2024-11-19,2025-05-08,699
S005145,North India,Smart TV,Basic,2024-03-29,,199
S005146,North India,Mobile,Basic,2024-04-22,,199
S005147,North India,Mobile,Premium,2024-12-15,,699
S005148,East India,Mobile,Standard,2024-05-02,,399
S005149,West India,Mobile,Basic,2024-04-18,,199
S005150,East India,Mobile,Standard,2024-03-03,,399
S005151,South India,Laptop,Premium,2024-06-22,,699
S005152,East India,Smart TV,Basic,2024-07-11,,199
S005153,Karnataka,Mobile,Basic,2024-02-07,,199
S005154,North India,Tablet,Basic,2024-05-15,,199
S005155,East India,Smart TV,Basic,2024-07-05,,199
S005156,South India,Smart TV,Basic,2024-12-16,2025-01-22,199
S005157,North India,Smart TV,Basic,2024-10-22,,199
S005158,Maharashtra,Smart TV,Standard,2024-05-25,2024-10-08,399
S005159,Karnataka,Smart TV,Basic,2024-03-30,2024-04-30,199
S005160,South India,Smart TV,Basic,2024-02-03,,199
S005161,Karnataka,Laptop,Basic,2024-06-23,,199
S005162,Karnataka,Mobile,Standard,2024-09-14,2024-12-11,399
S005163,Karnataka,Smart TV,Premium,2024-03-10,,699
S005164,North India,Smart TV,Premium,2024-05-25,,699
S005165,West India,Laptop,Premium,2024-03-25,2024-07-12,699
S005166,West India,Desktop,Premium,2024-08-13,,699
S005167,Karnataka,Mobile,Basic,2024-08-23,,199
S005168,Karnataka,Smart TV,Basic,2024-09-13,,199
S005169,East India,Laptop,Premium,2024-07-07,,699
S005170,Maharashtra,Mobile,Basic,2024-03-01,2024-05-14,199
S005171,Maharashtra,Tablet,Basic,2024-12-12,2025-03-13,199
S005172,South India,Smart TV,Basic,2024-07-25,,199
S005173,East India,Mobile,Standard,2024-08-02,,399
S005174,Maharashtra,Smart TV,Basic,2024-12-06,,199
S005175,Karnataka,Laptop,Basic,2024-09-08,,199
S005176,South India,Laptop,Basic,2024-05-29,,199
S005177,North India,Laptop,Basic,2024-05-23,,199
S005178,Maharashtra,Mobile,Basic,2024-11-21,,199
S005179,Karnataka,Mobile,Premium,2024-02-21,,699
S005180,West India,Smart TV,Standard,2024-03-01,,399
S005181,East India,Tablet,Standard,2024-03-23,,399
S005182,West India,Smart TV,Basic,2024-03-10,,199
S005183,Maharashtra,Laptop,Standard,2024-04-08,,399
S005184,West India,Mobile,Premium,2024-10-20,2024-11-26,699
S005185,South India,Tablet,Standard,2024-05-13,2024-07-15,399
S005186,East India,Smart TV,Standard,2024-04-25,,399
S005187,East India,Mobile,Standard,2024-08-08,2024-10-26,399
S005188,Maharashtra,Tablet,Standard,2024-01-20,,399
S005189,Maharashtra,Mobile,Basic,2024-07-19,,199
S005190,East India,Laptop,Basic,2024-10-29,,199
S005191,South India,Tablet,Basic,2024-02-27,,199
S005192,East India,Mobile,Basic,2024-11-12,,199
S005193,Karnataka,Laptop,Standard,2024-07-01,,399
S005194,East India,Smart TV,Standard,2024-12-25,,399
S005195,Maharashtra,Mobile,Basic,2024-04-15,,199
S005196,South India,Tablet,Premium,2024-08-04,,699
S005197,Maharashtra,Laptop,Standard,2024-02-29,2024-07-30,399
S005198,East India,Mobile,Standard,2024-06-20,2024-07-23,399
S005199,East India,Mobile,Basic,2024-06-24,2024-09-06,199
S005200,East India,Mobile,Basic,2024-06-23,,199
S005201,West India,Mobile,Standard,2024-11-19,,399
S005202,Maharashtra,Laptop,Basic,2024-11-05,,199
S005203,West India,Mobile,Basic,2024-08-13,,199
S005204,West India,Mobile,Standard,2024-12-29,,399
S005205,Karnataka,Mobile,Basic,2024-08-11,,199
S005206,Karnataka,Mobile,Premium,2024-06-16,,699
S005207,Karnataka,Laptop,Premium,2024-06-07,,699
S005208,South India,Smart TV,Basic,2024-07-24,,199
S005209,South India,Laptop,Basic,2024-05-24,,199
